place_id,osm_id,name,alt_names,lat,lon,address,province_code,district_code,ward_code,categories,subcategories,tags,verified,last_updated,source,popularityScore,rating
HN-OSM-0536,N1629328703,Cà Phê AnAn,,21.0301997,105.848958,"22, Phố Lý Quốc Sư",HN,,,cafe,,,False,2025-11-25,osm,,
HN-OSM-0537,N1637382217,Rising Dragon Villa,,21.0345522,105.8474998,"43, Phố Bát Sứ",HN,,,hotel,,,False,2025-11-25,osm,,
HN-OSM-0538,N1671744985,Nhà Hàng Chả Cá Thủy Hồng,,21.0361852,105.8469741,"12, 12 Hàng Gà, Hoàn Kiếm, Hà Nội, Việt Nam",HN,,,restaurant,vietnamese,,False,2025-11-25,osm,,
HN-OSM-0539,N1706569366,VietinBank,,21.0048867,105.845259,,HN,,,atm,,,False,2025-11-25,osm,,
HN-OSM-0540,N1708540209,Cơm Trịnh,,21.0029067,105.8547467,,HN,,,food_court,vietnamese,,False,2025-11-25,osm,,
HN-OSM-0541,N1709350810,Maritime Bank,,21.0122623,105.8112735,88 Láng Hạ,HN,,,bank,,,False,2025-11-25,osm,,
HN-OSM-0542,N1716371376,Ô Thuỵ Chương,,21.0395242,105.8284048,,HN,,,ruins,,,False,2025-11-25,osm,,
HN-OSM-0543,N1723208086,BIDV,,21.047927,105.8761762,Đường Nguyễn Sơn,HN,,,bank,,,False,2025-11-25,osm,,
HN-OSM-0544,N1755806889,Bưu Cục Giải Phóng,,20.9832502,105.8414593,"811, Đường Giải Phóng, Hoàng Mai",HN,HM,,post_office,,,False,2025-11-25,osm,,
HN-OSM-0545,N1769566984,Nhà Hàng BBQ Chicken,Street Food: BBQ Chicken,21.034519,105.8287829,,HN,,,fast_food,,,False,2025-11-25,osm,,
HN-OSM-0546,N1814462730,Khách Sạn Little Hanoi 2,,21.0272638,105.850907,"32, Phố Lê Thái Tổ",HN,,,hostel,,,False,2025-11-25,osm,,
HN-OSM-0547,N1968198294,Khách Sạn Golden LakeView,,21.0315942,105.8507125,,HN,,,hotel,,,False,2025-11-25,osm,,
HN-OSM-0548,N2055346105,Hanoi Blue Sky,,21.0369374,105.8472445,,HN,,,hotel,,,False,2025-11-25,osm,,
HN-OSM-0549,N2090595753,Quán Bar 21 North,,21.0532288,105.8340964,,HN,,,bar,,,False,2025-11-25,osm,,
HN-OSM-0550,N2093083282,Đại học RMIT - Cơ sở Hà Nội,RMIT Vietnam Hanoi Campus,21.0291095,105.8115454,"Phố Phạm Huy Thông, Quận Ba Đình",HN,BD,,university,,,False,2025-11-25,osm,,
HN-OSM-0551,N2136318858,Chợ Hoa Quảng Bá,,21.0682495,105.8272643,,HN,,,marketplace,,,False,2025-11-25,osm,,
HN-OSM-0552,N2136318869,QSI School,,21.0662671,105.8234341,,HN,,,kindergarten,,,False,2025-11-25,osm,,
HN-OSM-0553,N2136318889,Trường Quốc Tế Morning Star,,21.0675757,105.8206957,,HN,,,kindergarten,,,False,2025-11-25,osm,,
HN-OSM-0554,N2136341357,Osihi,,21.0675537,105.8212455,,HN,,,restaurant,japanese,,False,2025-11-25,osm,,
HN-OSM-0555,N2175084765,Nhà Hàng Highway 4,,21.029439,105.8092811,"575, Ngõ 575 Kim Mã, Quận Ba Đình",HN,BD,,restaurant,vietnamese,,False,2025-11-25,osm,,
HN-OSM-0556,N2182473681,Agribank,,21.0362469,105.815828,"266, Đội Cấn",HN,,,bank,,,False,2025-11-25,osm,,
HN-OSM-0557,N2182514715,PG Bank,,21.0056466,105.8234509,"226, Phố Tây Sơn",HN,,,bank,,,False,2025-11-25,osm,,
HN-OSM-0558,N2184629072,Khách Sạn Calypso Grand,,21.0344421,105.8462418,"27, Phố Cửa Đông",HN,,,hotel,,,False,2025-11-25,osm,,
HN-OSM-0559,N2197076897,Khách Sạn La Dolce Vita,,21.0338037,105.8489454,Phố Hàng Bồ,HN,,,hotel,,,False,2025-11-25,osm,,
HN-OSM-0560,N2244975458,Khách Sạn Danly,,21.0326893,105.8088142,"22, Phố Đào Tấn",HN,,,hotel,,,False,2025-11-25,osm,,
HN-OSM-0561,N2255900926,Khách Sạn Mai,,21.0332046,105.846031,,HN,,,hotel,,,False,2025-11-25,osm,,
HN-OSM-0562,N2256217982,Khách Sạn Green Diamond,,21.0340919,105.8515126,"96, Hàng Bạc",HN,,,hotel,,,False,2025-11-25,osm,,
HN-OSM-0563,N2256217983,HSBC,,21.0340786,105.8515679,,HN,,,atm,,,False,2025-11-25,osm,,
HN-OSM-0564,N2256217984,Nhà Hàng Gecko,,21.0337414,105.8481224,Phố Hàng Bồ,HN,,,restaurant,,,False,2025-11-25,osm,,
HN-OSM-0565,N2256217985,Cà Phê Linh,,21.0356987,105.8513898,"65, Hàng Buồm",HN,,,cafe,,,False,2025-11-25,osm,,
HN-OSM-0566,N2256217986,Media Central,,21.0341357,105.8513362,"108, Phố Hàng Bạc, Hoàn Kiếm",HN,HK,,hotel,,,False,2025-11-25,osm,,
HN-OSM-0567,N2256217988,Khách Sạn Asian Ruby,,21.0346357,105.852058,"22a, Lương Ngọc Quyến",HN,,,hotel,,,False,2025-11-25,osm,,
HN-OSM-0568,N2256217989,Khách Sạn Hanoi Moment,,21.0346758,105.8497899,"15, Phố Hàng Cân",HN,,,hotel,,,False,2025-11-25,osm,,
HN-OSM-0569,N2256217990,Nhà Hàng Blue Butterfly,,21.0347487,105.8535038,"69, Mã Mây, Hoan Kiem",HN,,,restaurant,asian;international,,False,2025-11-25,osm,,
HN-OSM-0570,N2256217991,Nhà Hàng Essence,,21.0345271,105.852037,"22, Ngô Hai Tuong",HN,,,hotel;restaurant,,,False,2025-11-25,osm,,
HN-OSM-0571,N2259067317,Khách Sạn Indochina Queen II,,21.0346204,105.8481915,"67, Thuốc Bắc",HN,,,hotel,,,False,2025-11-25,osm,,
HN-OSM-0572,N2259067319,Oscar Hotel,,21.0333615,105.8479638,Hàng Thiếc,HN,,,hotel,,,False,2025-11-25,osm,,
HN-OSM-0573,N2259067320,Chả Cá Cà Cuống,Cha Ca Ca Cuong,21.0356006,105.8492956,"17, Phố Chả Cá, Hoan Kiem",HN,,,restaurant,,,False,2025-11-25,osm,,
HN-OSM-0574,N2259067322,Quoc Hoa Hanoi Hotel,,21.0338392,105.8476882,"10, Bát Đàn",HN,,,hotel,,,False,2025-11-25,osm,,
HN-OSM-0575,N2259067323,Khách Sạn Golden Sun Palace,,21.0326664,105.8496242,"33, Hàng Quạt",HN,,,hotel,,,False,2025-11-25,osm,,
HN-OSM-0576,N2259067324,Victory Hotel,,21.0329421,105.8502358,"3, Hàng Quạt",HN,,,hotel,,,False,2025-11-25,osm,,
HN-OSM-0577,N2259067325,Rainbow Hotel,Zesty Hotel,21.0348688,105.8495282,"20, Phố Hàng Cân",HN,,,hotel,,,False,2025-11-25,osm,,
HN-OSM-0578,N2259067326,Khách Sạn A25,,21.0331192,105.8477167,"38, Hàng Thiếc",HN,,,hotel,,,False,2025-11-25,osm,,
HN-OSM-0579,N2272708929,Cà Phê Aha,,21.0343276,105.8471067,,HN,,,cafe,,,False,2025-11-25,osm,,
HN-OSM-0580,N2276420302,Cà Phê Kiến,,21.0092618,105.8476382,"2, Hoa Lư",HN,,,cafe,,,False,2025-11-25,osm,,
HN-OSM-0581,N2297871686,Bưu Cục Gia Lâm,,21.0462468,105.8797466,,HN,,,post_office,,,False,2025-11-25,osm,,
HN-OSM-0582,N2302087706,Bãi Đỗ Xe Trần Quang Khải 1B,,21.030173,105.8571737,,HN,,,parking,,,False,2025-11-25,osm,,
HN-OSM-0583,N2302087707,Petrolimex,,21.0260413,105.859295,"01, Đường Trần Quang Khải, Hoàn Kiếm",HN,HK,,fuel,,,False,2025-11-25,osm,,
HN-OSM-0584,N2302087709,Bãi Đỗ Xe Trần Quang Khải 2,,21.0282011,105.8581314,,HN,,,parking,,,False,2025-11-25,osm,,
HN-OSM-0585,N2302090842,Quán rượu Dân tộc,,21.0217027,105.8528801,,HN,,,pub,,,False,2025-11-25,osm,,
HN-OSM-0586,N2308781226,Khách Sạn Đông Thanh,,21.034422,105.8463831,,HN,,,hotel,,,False,2025-11-25,osm,,
HN-OSM-0587,N2308781230,Cà Phê Aroi,Aroma cafe,21.0344932,105.8471336,"79, Phố Hàng Gà",HN,,,cafe,,,False,2025-11-25,osm,,
HN-OSM-0588,N2308781236,Ngog Mai Hotel,,21.0344071,105.8464358,,HN,,,hotel,,,False,2025-11-25,osm,,
HN-OSM-0589,N2310501025,Khách Sạn First Eden,,21.0417959,105.8451291,"45B, Phố Hàng Bún, Quận Ba Đình",HN,BD,,hotel,,,False,2025-11-25,osm,,
HN-OSM-0590,N2313983420,Quán Bar Bamboo,,21.0257273,105.8563025,"60, Phố Lý Thái Tổ",HN,,,bar,,,False,2025-11-25,osm,,
HN-OSM-0591,N2366843101,Khách Sạn Green Park,,21.0171605,105.848638,"48, Phố Trần Nhân Tông",HN,,,hotel,,,False,2025-11-25,osm,,
HN-OSM-0592,N2366849406,Cà Phê Mai,,21.0190238,105.8482211,,HN,,,cafe,,,False,2025-11-25,osm,,
HN-OSM-0593,N2366849408,Cơm Cường,,21.0174867,105.8484165,"14, Nguyễn Bỉnh Khiêm",HN,,,restaurant,vietnamese,,False,2025-11-25,osm,,
HN-OSM-0594,N2367201529,Quán Bia Hơi Cường Nga,,21.018964,105.8413005,,HN,,,pub,,,False,2025-11-25,osm,,
HN-OSM-0595,N2367224656,Quán Bia Hơi Lan Chín,Hoa Vien;Hoa Vien,21.0180126,105.858464,,HN,,,pub,,,False,2025-11-25,osm,,
HN-OSM-0596,N2399180441,Nhà Hàng New Sake 1,,21.0307862,105.8194213,,HN,,,restaurant,japanese,,False,2025-11-25,osm,,
HN-OSM-0597,N2399180442,PAKU PAKU(波食波食）,,21.0307817,105.8193586,,HN,,,restaurant,japanese,,False,2025-11-25,osm,,
HN-OSM-0598,N2399180443,Pizza Hut,,21.0303431,105.8159146,"409, Kim Mã, Quận Ba Đình",HN,BD,,restaurant,pizza,,False,2025-11-25,osm,,
HN-OSM-0599,N2399188052,Nhà Hàng Koto,,21.0296823,105.8102219,,HN,,,restaurant,japanese,,False,2025-11-25,osm,,
HN-OSM-0600,N2399188053,Nhà Hàng Kurama(蔵馬）,,21.029746,105.810586,,HN,,,restaurant,japanese,,False,2025-11-25,osm,,
HN-OSM-0601,N2399188054,Totoya(ととや）,,21.029967,105.812293,,HN,,,restaurant,japanese,,False,2025-11-25,osm,,
HN-OSM-0602,N2399194698,Izakaya Yancha,,21.0294166,105.8090898,"579, Phố Kim Mã, Quận Ba Đình",HN,BD,,restaurant,japanese,,False,2025-11-25,osm,,
HN-OSM-0603,N2399239575,Kitaguni,,21.0292029,105.8074289,"639, Phố Kim Mã, Quận Ba Đình",HN,BD,,restaurant,japanese,,False,2025-11-25,osm,,
HN-OSM-0604,N2399239576,Ofukuro,,21.0285111,105.806208,"Phố Kim Mã, Quận Ba Đình",HN,BD,,restaurant,japanese,,False,2025-11-25,osm,,
HN-OSM-0605,N2415953203,Khách Sạn Hanoi Holiday Silver,,21.0295372,105.8488609,,HN,,,hotel,,,False,2025-11-25,osm,,
HN-OSM-0606,N2446633202,Khách Sạn Hanoi 3B,,21.0342102,105.8535067,,HN,,,hotel,,,False,2025-11-25,osm,,
HN-OSM-0607,N2446633698,Khách Sạn Friendly Backpacker,,21.0346404,105.8544732,,HN,,,hotel,,,False,2025-11-25,osm,,
HN-OSM-0608,N2471647464,Chợ Phùng Khoang,,20.9858966,105.7937986,số 2,HN,,,marketplace,,,False,2025-11-25,osm,,
HN-OSM-0609,N2476338243,Khách Sạn Golden Cyclo,,21.030567,105.845517,"25-27, Ngõ Trạm, Hang Bong Street",HN,,,hotel,,,False,2025-11-25,osm,,
HN-OSM-0610,N2478242282,Khách Sạn Art Trendy,,21.0349537,105.8480111,"6A, Hàng Bút",HN,,,hotel,,,False,2025-11-25,osm,,
HN-OSM-0611,N2478249568,Tu Linh Palace Hotel,,21.0364254,105.8470343,"2B, Hàng Gà",HN,,,hotel,,,False,2025-11-25,osm,,
HN-OSM-0612,N2495836898,True Viet,,21.0645792,105.8313838,"156, Đường Âu Cơ",HN,,,restaurant,vietnamese,,False,2025-11-25,osm,,
HN-OSM-0613,N2523425211,Cà Phê Giang,,21.041456,105.848997,"106, Đường Yên Phụ",HN,,,cafe,,,False,2025-11-25,osm,,
HN-OSM-0614,N2536164568,Minh's Jazz Club,,21.0239498,105.8448963,"65, Quan Su",HN,,,pub,,,False,2025-11-25,osm,,
HN-OSM-0615,N2545040230,Agribank,,21.0363664,105.7782262,,HN,,,bank,,,False,2025-11-25,osm,,
HN-OSM-0616,N2545040234,BIDV,,21.0338786,105.7961075,,HN,,,bank,,,False,2025-11-25,osm,,
HN-OSM-0617,N2545040241,Bưu Điện Cầu Giấy,,21.0325341,105.7984274,"165, Đường Cầu Giấy, Cầu Giấy",HN,CG,,post_office,,,False,2025-11-25,osm,,
HN-OSM-0618,N2545040256,Khách Sạn Cầu Giấy,,21.0325542,105.7992324,,HN,,,hotel,,,False,2025-11-25,osm,,
HN-OSM-0619,N2545040264,Maritime Bank,,21.0347959,105.7951581,,HN,,,bank,,,False,2025-11-25,osm,,
HN-OSM-0620,N2545040271,Nha khoa Phương Anh 2,,21.0368161,105.7786463,,HN,,,dentist,,,False,2025-11-25,osm,,
HN-OSM-0621,N2545040417,BIDV,,21.0339501,105.7962987,,HN,,,atm,,,False,2025-11-25,osm,,
HN-OSM-0622,N2545040510,Agribank,,21.0362678,105.7787424,,HN,,,atm,,,False,2025-11-25,osm,,
HN-OSM-0623,N2571023220,Quán Ăn Nhanh Lam Giang,,20.9790479,105.7830759,,HN,,,restaurant,,,False,2025-11-25,osm,,
HN-OSM-0624,N2575726464,Santa Barbara Hotel,,21.0411871,105.8444866,"23, Phố Quán Thánh",HN,,,hotel,,,False,2025-11-25,osm,,
HN-OSM-0625,N2575726466,VietinBank,,21.0411859,105.8447505,Phố Hàng Bún,HN,,,bank,,,False,2025-11-25,osm,,
HN-OSM-0626,N2577863960,Cà Phê Chuối,,21.0131504,105.8617279,,HN,,,cafe,,,False,2025-11-25,osm,,
HN-OSM-0627,N2579706614,Khách Sạn Hồ Hoàn Kiếm,,21.0305634,105.8495539,,HN,,,hotel,,,False,2025-11-25,osm,,
HN-OSM-0628,N2587491495,Phở Cường,,21.0339341,105.8548223,"23, Phố Hàng Muối",HN,,,restaurant,vietnamese,,False,2025-11-25,osm,,
HN-OSM-0629,N2587514012,Khách Sạn Moon View,,21.042821,105.8428755,Phố Cửa Bắc,HN,,,hotel,,,False,2025-11-25,osm,,
HN-OSM-0630,N2607827391,Cầu Mậu Lương,,20.952708,105.786903,,HN,,,attraction,,,False,2025-11-25,osm,,
HN-OSM-0631,N2763237579,Cà Phê Yến,,20.9799784,105.7954967,"132, Chiến Thắng",HN,,,cafe,,,False,2025-11-25,osm,,
HN-OSM-0632,N2810302635,Bảo tàng Binh chủng Thông tin liên lạc,,21.0303429,105.8266305,"23, Phố Giang Văn Minh",HN,,,museum,,,False,2025-11-25,osm,,
HN-OSM-0633,N2810708201,Bưu điện Quốc tế,International Post Office,21.0261709,105.8536135,"75B, Phố Đinh Tiên Hoàng, Hoàn Kiếm",HN,HK,,post_office,,,False,2025-11-25,osm,,
HN-OSM-0634,N2835735005,ICBC,,21.0307048,105.8126723,"360, Kim Mã",HN,,,bank,,,False,2025-11-25,osm,,
HN-OSM-0635,N2859940472,Khách Sạn Marriotte Ibiz City Hotel,,21.0347635,105.8518089,"49, Lương Ngọc Quyến",HN,,,hotel,,,False,2025-11-25,osm,,
HN-OSM-0636,N2874225019,Bệnh Viện Đa Khoa Thăng Long,,20.9542742,105.8384237,"60, Tựu Liệt, Tam Hiệp, Thanh Trì",HN,,,hospital,,,False,2025-11-25,osm,,
HN-OSM-0637,N2921270061,Nhà Khách Madam Moon 2,,21.0315703,105.8506713,,HN,,,hotel,,,False,2025-11-25,osm,,
HN-OSM-0638,N2921270062,Nhà Khách Hanoi Guesthouse,,21.0344162,105.8535098,,HN,,,hotel,,,False,2025-11-25,osm,,
HN-OSM-0639,N3036397234,Highlands Coffee,Highlands Coffee,21.0188481,105.8249754,"33, Hoàng Cầu, Đống Đa",HN,DD,,cafe,coffee_shop;vietnamese,,False,2025-11-25,osm,,
HN-OSM-0640,N3051958634,May's Studio,,21.0239756,105.8327453,"3, Ngõ 107A Tôn Đức Thắng, Hà Nội",HN,,,studio,,,False,2025-11-25,osm,,
HN-OSM-0641,N3062711999,Khách Sạn Golden Time 2,,21.0307922,105.8547077,,HN,,,hostel,,,False,2025-11-25,osm,,
HN-OSM-0642,N3182140621,Khách Sạn Hanoi Golden Moon,,21.0327085,105.8545846,"65, Phố Nguyễn Hữu Huân, Hoan Kiem",HN,,,hotel,,,False,2025-11-25,osm,,
HN-OSM-0643,N3189922817,San Ho,,21.0249031,105.8452599,,HN,,,restaurant,,,False,2025-11-25,osm,,
HN-OSM-0644,N3189922818,Khách Sạn Medallion,,21.0360324,105.8532614,,HN,,,hotel,,,False,2025-11-25,osm,,
HN-OSM-0645,N3222752022,Lavender Central Hotel,,21.0337956,105.8530368,"39, Phố Hàng Bạc, Hoàn Kiếm",HN,HK,,hotel,,,False,2025-11-25,osm,,
HN-OSM-0646,N3222754248,Oriental Suites Hotel,,21.0330899,105.8510332,"58, Hàng Đào, Hoàn Kiếm",HN,HK,,hotel,,,False,2025-11-25,osm,,
HN-OSM-0647,N3234578992,Chợ Đại Từ,,20.9704793,105.8325149,,HN,,,marketplace,,,False,2025-11-25,osm,,
HN-OSM-0648,N3276917865,Khách Sạn Art Boutique,,21.0323445,105.8469581,"65, Phố Hàng Điếu, Hoan Kiem",HN,,,hotel,,,False,2025-11-25,osm,,
HN-OSM-0649,N3281423761,Hanoi La Palm Premier Hotel & Spa,Hanoi La Palm Premier Hotel and Spa,21.0325304,105.8493275,"35, Phố Hàng Quạt",HN,,,hotel,,,False,2025-11-25,osm,,
HN-OSM-0650,N3281563428,Nhà Khách May De Ville Backpacker,,21.0342697,105.8520063,"1 Hai Tuong Lane, 22 Ta Hien Str., Hoan Kiem, Hanoi",HN,,,hostel,,,False,2025-11-25,osm,,
HN-OSM-0651,N3281664612,Trung Nguyên Coffee,Trung Nguyên Coffee;Cà phê Trung Nguyên,21.0347133,105.8523133,35Lu'o'ng Ngoc Quyen 26 Hang Trong,HN,,,cafe,coffee_shop;vietnamese,,False,2025-11-25,osm,,
HN-OSM-0652,N3294741139,Nhà Hàng La Bicicleta - Barcelona Bistro,,21.061389,105.8273413,"44, Xuan Dieu Ngo 31, Tay Ho",HN,,,restaurant,spanish;catalan,,False,2025-11-25,osm,,
HN-OSM-0653,N3298495261,The Palmy Hotel & Spa,,21.0305847,105.8501334,"04, Bảo Khánh",HN,,,hotel,,,False,2025-11-25,osm,,
HN-OSM-0654,N3304244852,NP Green,,21.0348897,105.8538788,,HN,,,restaurant,,,False,2025-11-25,osm,,
HN-OSM-0655,N3316120061,Bún Đậu Phố Cổ,,21.0229285,105.8161781,"111, Phó Thành Công, Quận Ba Đình",HN,BD,,food_court,bún_đậu_mắm_tôm,,False,2025-11-25,osm,,
HN-OSM-0656,N3370127645,Nhà thờ họ Hoa Văn,,21.0621324,105.7815484,"11, Ngõ 104 Cổ Nhuế, Bắc Từ Liêm",HN,BTL,,place_of_worship,,,False,2025-11-25,osm,,
HN-OSM-0657,N3370369424,Nhà Hàng Wa Japanese Cuisine,,21.049334,105.839318,"7, Phố Trúc Bạch, Quận Ba Đình",HN,BD,,restaurant,japanese,,False,2025-11-25,osm,,
HN-OSM-0658,N3378118401,Khách Sạn Aurora,,21.0349803,105.8531725,,HN,,,hotel,,,False,2025-11-25,osm,,
HN-OSM-0659,N3387043431,Nhà văn hoá TDP Hoàng II,,21.058208,105.7835482,,HN,,,community_centre,,,False,2025-11-25,osm,,
HN-OSM-0660,N3389007927,Chợ Nhân Chính,,20.9983875,105.8093027,,HN,,,marketplace,,,False,2025-11-25,osm,,
HN-OSM-0661,N3398175765,Techcombank,,21.0465267,105.7956639,"98, Hoàng Quốc Việt, Cầu Giấy",HN,CG,,bank,,,False,2025-11-25,osm,,
HN-OSM-0662,N3398175766,SHB,,21.0466242,105.7959607,"98, Hoàng Quốc Việt",HN,,,bank,,,False,2025-11-25,osm,,
HN-OSM-0663,N3398307725,Nhà Hàng Da Paolo Westlake,,21.0551789,105.82136,"18, Dang Thai Mai",HN,,,restaurant,italian,,False,2025-11-25,osm,,
HN-OSM-0664,N3426500755,Đài Tưởng Niệm Liệt Sĩ Cổ Nhuế,,21.0547243,105.7871961,,HN,,,memorial,,,False,2025-11-25,osm,,
HN-OSM-0665,N3440266925,Twitterbeans Coffee,,21.0305112,105.7848108,"Việt Á building - Số 9, Duy Tân, Cầu Giấy",HN,CG,,cafe,coffee_shop,,False,2025-11-25,osm,,
HN-OSM-0666,N3440273722,Twitterbeans Coffee,,21.0030132,105.7931707,"Thăng Long Number One, Khuất Duy Tiến, Thanh Xuân",HN,TX,,cafe,coffee_shop,,False,2025-11-25,osm,,
HN-OSM-0667,N3440273951,TwitterBeans Coffee,,21.0068031,105.8035686,"17T5, Hoàng Đạo Thúy, Cầu Giấy",HN,CG,,cafe,coffee_shop,,False,2025-11-25,osm,,
HN-OSM-0668,N3471347680,Cà Phê 46,,21.0448185,105.7992606,"46, Hoàng Sâm",HN,,,cafe,,,False,2025-11-25,osm,,
HN-OSM-0669,N3471347684,Quán Bia Hơi 234,,21.045403,105.7992694,,HN,,,bar,,,False,2025-11-25,osm,,
HN-OSM-0670,N3471347685,Nhà thuốc Hương Sen,,21.0453082,105.7994239,"2, Hoàng Sâm",HN,,,pharmacy,,,False,2025-11-25,osm,,
HN-OSM-0671,N3471350605,True Coffee,,21.0440864,105.7992714,,HN,,,cafe,,,False,2025-11-25,osm,,
HN-OSM-0672,N3474537336,Tirant Hotel,,21.0331407,105.8524023,,HN,,,hotel,,,False,2025-11-25,osm,,
HN-OSM-0673,N3475213093,Khách Sạn Hanoi Holiday Gold,,21.0317751,105.8482993,"24, Phố Hàng Mành",HN,,,hotel,,,False,2025-11-25,osm,,
HN-OSM-0674,N3477864593,PKCK răng hàm mặt,,21.0078104,105.8125195,,HN,,,clinic,,,False,2025-11-25,osm,,
HN-OSM-0675,N3477864693,Trường Mầm non TT Kid's House,,21.0080664,105.8120138,,HN,,,kindergarten,,,False,2025-11-25,osm,,
HN-OSM-0676,N3482763944,Studio Đào Anh Khánh,,21.0618285,105.8665701,,HN,,,studio,,,False,2025-11-25,osm,,
HN-OSM-0677,N3496458225,Nhà Hàng Foodshop 45,,21.0479061,105.8414891,"59, Phố Trúc Bạch",HN,,,restaurant,indian,,False,2025-11-25,osm,,
HN-OSM-0678,N3496464405,Quán Cơm Mậu Dịch,,21.0455452,105.8405476,"37, Phố Nam Tràng, Quận Ba Đình",HN,BD,,restaurant,vietnamese,,False,2025-11-25,osm,,
HN-OSM-0679,N3496893646,Quan An Ngon,,21.0406918,105.8425141,"34, Phố Phan Đình Phùng",HN,,,restaurant,vietnamese,,False,2025-11-25,osm,,
HN-OSM-0680,N3514125539,Bánh Mì 25,,21.0360802,105.8486929,"25, Hàng Cá, Hoan Kiem",HN,,,fast_food,sandwich,,False,2025-11-25,osm,,
HN-OSM-0681,N3514148625,Khách Sạn Box,,21.03609,105.8525434,"16, Hàng Buồm",HN,,,hotel,,,False,2025-11-25,osm,,
HN-OSM-0682,N3516568369,Nhà Khách Drift Backpackers,,21.0345089,105.84749,"45, Phố Bát Sứ",HN,,,guest_house,,,False,2025-11-25,osm,,
HN-OSM-0683,N3541565709,Cà Phê Việt,,21.0178206,105.7972188,,HN,,,cafe,,,False,2025-11-25,osm,,
HN-OSM-0684,N3541565714,Phở 24,Pho 24,21.0178536,105.7960898,,HN,,,restaurant,vietnamese;noodle,,False,2025-11-25,osm,,
HN-OSM-0685,N3541820070,Siêu thị thực phẩm chức năng GPCare,GPCare - Health Supplement Supermarket,21.0145412,105.8100527,"47, Phõ Vũ Ngọc Phan, Đống Đa",HN,DD,,pharmacy,,,False,2025-11-25,osm,,
HN-OSM-0686,N3541976046,Siêu thị thực phẩm chức năng GPCare,,21.0084204,105.8009261,"Tầng hầm B1 - Siêu thị Vinmart - Tòa nhà N05, Hoàng Đạo Thúy",HN,,,pharmacy,,,False,2025-11-25,osm,,
HN-OSM-0687,N3541989300,Siêu thị thực phẩm chức năng GPCare - Cơ sở 3 - 65B Trần Hưng Đạo,,21.0216211,105.8494073,"65B, Trần Hưng Đạo, Hoàn Kiếm",HN,HK,,pharmacy,,,False,2025-11-25,osm,,
HN-OSM-0688,N3544876154,R&R Tavern,,21.0561475,105.836556,,HN,,,bar,,,False,2025-11-25,osm,,
HN-OSM-0689,N3552583291,Khách Sạn Little Hanoi 1,,21.0349064,105.8469543,,HN,,,hostel,,,False,2025-11-25,osm,,
HN-OSM-0690,N3565070798,Nhà Khách Green Hanoi Backpackers,,21.0294153,105.8489147,,HN,,,hostel,,,False,2025-11-25,osm,,
HN-OSM-0691,N3575187927,Street Backpackers Hostel,,21.0296822,105.8490443,,HN,,,hostel,,,False,2025-11-25,osm,,
HN-OSM-0692,N3575188505,Onion Cellar Ham Hanh,,21.0347878,105.8255659,,HN,,,cafe,,,False,2025-11-25,osm,,
HN-OSM-0693,N3575190009,Manzi Art Space and Cafe,,21.0414885,105.8455896,"14, Phan Huy Ích",HN,,,cafe,coffee_shop,,False,2025-11-25,osm,,
HN-OSM-0694,N3575191010,Windmill microbrewery pub,,21.0268782,105.8329725,,HN,,,pub,,,False,2025-11-25,osm,,
HN-OSM-0695,N3587852170,Quán Beer 2ku,,21.0437015,105.8223081,,HN,,,bar,,,False,2025-11-25,osm,,
HN-OSM-0696,N3634743853,Vietcombank,,21.0736599,105.812744,"683, Đường Lạc Long Quân, Tây Hồ",HN,TH,,bank,,,False,2025-11-25,osm,,
HN-OSM-0697,N3634743854,VietinBank,,21.0735249,105.8127107,"681, Đường Lạc Long Quân, Tây Hồ",HN,TH,,bank,,,False,2025-11-25,osm,,
HN-OSM-0698,N3670041629,Lẩu Gà Ó O - Chicken Hotpot,,21.0014898,105.8042979,"118, Phố Ngụy Như Kon Tum, Thanh Xuân",HN,TX,,restaurant,Lẩu_gà_chicken_hotpot,,False,2025-11-25,osm,,
HN-OSM-0699,N3671198536,Nhà Hàng Moto-san,,21.0254125,105.8577493,"4, Lý Đạo Thành, Hoàn Kiếm",HN,HK,,restaurant,japanese,,False,2025-11-25,osm,,
HN-OSM-0700,N3671278938,Tadioto Bar,,21.0256893,105.8578211,"24b, Phố Tông Đản, Hoàn Kiếm",HN,HK,,bar,,,False,2025-11-25,osm,,
HN-OSM-0701,N3678370944,The Hanoi Social Club,,21.0291515,105.8461905,"6, Ngõ Hội Vũ, Hoàn Kiếm",HN,HK,,cafe,breakfast;burger;coffee_shop;tea,,False,2025-11-25,osm,,
HN-OSM-0702,N3678371141,Nhà Hàng Kamasutra,,21.0343488,105.8474994,,HN,,,restaurant,,,False,2025-11-25,osm,,
HN-OSM-0703,N3679951225,Cà Phê Goethe,,21.030058,105.8378196,"56, Phố Nguyễn Thái Học",HN,,,cafe,german,,False,2025-11-25,osm,,
HN-OSM-0704,N3684899299,Quán Thị Mẹt,,20.9969779,105.8459666,"23, Trần Đại Nghĩa, Trương ĐỊnh",HN,,,restaurant,Bún_đậu_mắm_tôm,,False,2025-11-25,osm,,
HN-OSM-0705,N3684980414,Quán Thị Mẹt,,21.0185659,105.8230246,"26, Phố Mai Anh Tuấn, Đống Đa",HN,DD,,restaurant,regional,,False,2025-11-25,osm,,
